timestamp,switch,in_port,out_port,src_mac,dst_mac,action,notes
2025-11-12T18:17:28.987543+00:00,1,12,17,74:c6:3b:29:d7:1d,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:30.759469+00:00,1,17,8,74:6a:89:00:2e:25,e8:ab:fa:19:de:4f,forward,
2025-11-12T18:17:32.308887+00:00,1,8,17,e8:ab:fa:19:de:4f,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:33.682561+00:00,1,17,7,74:6a:89:00:2e:25,00:62:6e:51:27:2e,forward,
2025-11-12T18:17:35.386884+00:00,1,7,17,00:62:6e:51:27:2e,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:36.982263+00:00,1,17,29,74:6a:89:00:2e:25,d0:a6:37:df:a1:e1,forward,
2025-11-12T18:17:38.482765+00:00,1,29,17,d0:a6:37:df:a1:e1,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:40.182188+00:00,1,17,26,74:6a:89:00:2e:25,74:2f:68:81:69:42,forward,
2025-11-12T18:17:41.735329+00:00,1,26,17,74:2f:68:81:69:42,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:42.993902+00:00,1,17,19,74:6a:89:00:2e:25,d0:73:d5:01:83:08,forward,
2025-11-12T18:17:44.715121+00:00,1,19,17,d0:73:d5:01:83:08,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:46.068697+00:00,1,17,27,74:6a:89:00:2e:25,ac:bc:32:d4:6f:2f,forward,
2025-11-12T18:17:47.657753+00:00,1,27,17,ac:bc:32:d4:6f:2f,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:49.224921+00:00,1,17,30,74:6a:89:00:2e:25,f4:5c:89:93:cc:85,forward,
2025-11-12T18:17:50.987030+00:00,1,30,17,f4:5c:89:93:cc:85,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:52.554208+00:00,1,17,24,74:6a:89:00:2e:25,30:8c:fb:b6:ea:45,forward,
2025-11-12T18:17:54.151610+00:00,1,24,17,30:8c:fb:b6:ea:45,74:6a:89:00:2e:25,forward,
2025-11-12T18:17:55.858117+00:00,1,17,14,74:6a:89:00:2e:25,18:b4:30:25:be:e4,forward,
2025-11-12T18:17:58.026549+00:00,1,14,17,18:b4:30:25:be:e4,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:00.069024+00:00,1,17,15,74:6a:89:00:2e:25,70:ee:50:03:b8:ac,forward,
2025-11-12T18:18:01.574460+00:00,1,15,17,70:ee:50:03:b8:ac,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:03.200418+00:00,1,17,3,74:6a:89:00:2e:25,70:ee:50:18:34:43,forward,
2025-11-12T18:18:04.398861+00:00,1,3,17,70:ee:50:18:34:43,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:04.798970+00:00,1,17,21,74:6a:89:00:2e:25,e0:76:d0:33:bb:85,forward,
2025-11-12T18:18:05.020090+00:00,1,21,17,e0:76:d0:33:bb:85,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:05.915300+00:00,1,17,23,74:6a:89:00:2e:25,08:21:ef:3b:fc:e3,forward,
2025-11-12T18:18:06.710367+00:00,1,23,17,08:21:ef:3b:fc:e3,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:08.050088+00:00,1,17,5,74:6a:89:00:2e:25,00:16:6c:ab:6b:88,forward,
2025-11-12T18:18:09.633548+00:00,1,5,17,00:16:6c:ab:6b:88,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:11.253045+00:00,1,17,1,74:6a:89:00:2e:25,d0:52:a8:00:67:5e,forward,
2025-11-12T18:18:12.766847+00:00,1,1,17,d0:52:a8:00:67:5e,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:14.233558+00:00,1,17,11,74:6a:89:00:2e:25,50:c7:bf:00:56:39,forward,
2025-11-12T18:18:15.980116+00:00,1,11,17,50:c7:bf:00:56:39,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:17.461726+00:00,1,17,4,74:6a:89:00:2e:25,f4:f2:6d:93:51:f1,forward,
2025-11-12T18:18:19.089456+00:00,1,4,17,f4:f2:6d:93:51:f1,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:20.241108+00:00,1,17,20,74:6a:89:00:2e:25,18:b7:9e:02:20:44,forward,
2025-11-12T18:18:21.832731+00:00,1,20,17,18:b7:9e:02:20:44,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:23.596658+00:00,1,17,16,74:6a:89:00:2e:25,00:24:e4:1b:6f:96,forward,
2025-11-12T18:18:25.179109+00:00,1,16,17,00:24:e4:1b:6f:96,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:25.891090+00:00,1,17,18,74:6a:89:00:2e:25,00:24:e4:20:28:c6,forward,
2025-11-12T18:18:26.228528+00:00,1,18,17,00:24:e4:20:28:c6,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:26.936221+00:00,1,17,9,74:6a:89:00:2e:25,00:24:e4:11:18:a8,forward,
2025-11-12T18:18:27.742018+00:00,1,9,17,00:24:e4:11:18:a8,74:6a:89:00:2e:25,forward,
2025-11-12T18:18:29.455438+00:00,1,6,31,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:18:30.788606+00:00,1,31,6,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:32.346174+00:00,1,6,22,30:8c:fb:2f:e4:b2,70:5a:0f:e4:9b:c0,forward,
2025-11-12T18:18:34.116124+00:00,1,22,6,70:5a:0f:e4:9b:c0,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:35.810761+00:00,1,6,12,30:8c:fb:2f:e4:b2,74:c6:3b:29:d7:1d,forward,
2025-11-12T18:18:37.371782+00:00,1,12,6,74:c6:3b:29:d7:1d,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:39.002060+00:00,1,6,8,30:8c:fb:2f:e4:b2,e8:ab:fa:19:de:4f,forward,
2025-11-12T18:18:40.895272+00:00,1,8,6,e8:ab:fa:19:de:4f,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:42.665952+00:00,1,6,7,30:8c:fb:2f:e4:b2,00:62:6e:51:27:2e,forward,
2025-11-12T18:18:43.105327+00:00,1,7,6,00:62:6e:51:27:2e,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:43.518083+00:00,1,6,29,30:8c:fb:2f:e4:b2,d0:a6:37:df:a1:e1,forward,
2025-11-12T18:18:43.908271+00:00,1,29,6,d0:a6:37:df:a1:e1,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:43.926250+00:00,1,6,26,30:8c:fb:2f:e4:b2,74:2f:68:81:69:42,forward,
2025-11-12T18:18:43.930886+00:00,1,26,6,74:2f:68:81:69:42,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:43.950308+00:00,1,6,19,30:8c:fb:2f:e4:b2,d0:73:d5:01:83:08,forward,
2025-11-12T18:18:43.954818+00:00,1,19,6,d0:73:d5:01:83:08,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:43.968526+00:00,1,6,27,30:8c:fb:2f:e4:b2,ac:bc:32:d4:6f:2f,forward,
2025-11-12T18:18:43.973106+00:00,1,27,6,ac:bc:32:d4:6f:2f,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:43.987964+00:00,1,6,30,30:8c:fb:2f:e4:b2,f4:5c:89:93:cc:85,forward,
2025-11-12T18:18:43.992446+00:00,1,30,6,f4:5c:89:93:cc:85,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:44.006202+00:00,1,6,24,30:8c:fb:2f:e4:b2,30:8c:fb:b6:ea:45,forward,
2025-11-12T18:18:44.406098+00:00,1,24,6,30:8c:fb:b6:ea:45,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:18:44.420959+00:00,1,6,14,30:8c:fb:2f:e4:b2,18:b4:30:25:be:e4,forward,
2025-11-12T18:18:44.425336+00:00,1,14,6,18:b4:30:25:be:e4,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:21:02.905942+00:00,1,1,31,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:03.422350+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:21:03.439993+00:00,1,1,1,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:03.445879+00:00,1,1,1,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,forward,
2025-11-12T18:21:04.904185+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:04.927477+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:04.931301+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:21:05.855305+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:07.280463+00:00,1,1,3,14:cc:20:51:33:ea,70:ee:50:18:34:43,forward,
2025-11-12T18:21:09.337450+00:00,1,1,1,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:09.339458+00:00,1,1,1,74:c6:3b:29:d7:1d,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:09.346195+00:00,1,1,1,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,forward,
2025-11-12T18:21:09.347859+00:00,1,1,1,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:09.352216+00:00,1,1,1,14:cc:20:51:33:ea,74:c6:3b:29:d7:1d,forward,
2025-11-12T18:21:09.355475+00:00,1,1,1,f4:f5:d8:d4:eb:12,14:cc:20:51:33:ea,forward,
2025-11-12T18:21:09.357069+00:00,1,1,1,14:cc:20:51:33:ea,f4:f5:d8:d4:eb:12,forward,
2025-11-12T18:29:45.430108+00:00,1,1,31,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:45.437057+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:29:45.442978+00:00,1,1,1,d0:52:a8:00:67:5e,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:45.458938+00:00,1,1,1,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,forward,
2025-11-12T18:29:46.912167+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:46.918954+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:46.922741+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:46.926641+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:46.930448+00:00,1,1,1,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:46.932146+00:00,1,1,3,14:cc:20:51:33:ea,70:ee:50:18:34:43,forward,
2025-11-12T18:29:46.937852+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:47.317611+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:47.341441+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:47.347353+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:47.352029+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:29:47.357664+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:47.361097+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:47.366576+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:47.367973+00:00,1,1,1,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:47.549937+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:29:49.699569+00:00,1,1,1,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.710060+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:29:49.714122+00:00,1,1,1,30:8c:fb:2f:e4:b2,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.721210+00:00,1,1,1,14:cc:20:51:33:ea,30:8c:fb:2f:e4:b2,forward,
2025-11-12T18:29:49.725154+00:00,1,1,1,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.730961+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.735497+00:00,1,1,1,74:c6:3b:29:d7:1d,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.741374+00:00,1,1,1,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,forward,
2025-11-12T18:29:49.749742+00:00,1,1,1,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.752250+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.761755+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.763342+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.767282+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.770996+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.774475+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.778183+00:00,1,1,1,14:cc:20:51:33:ea,74:c6:3b:29:d7:1d,forward,
2025-11-12T18:29:49.781900+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.830675+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.836183+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.840664+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.845257+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.851516+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.857753+00:00,1,1,1,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,forward,
2025-11-12T18:29:49.859987+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.864244+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.871965+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.876949+00:00,1,1,1,f4:f5:d8:d4:eb:12,14:cc:20:51:33:ea,forward,
2025-11-12T18:29:49.882038+00:00,1,1,1,14:cc:20:51:33:ea,f4:f5:d8:d4:eb:12,forward,
2025-11-12T18:29:49.884143+00:00,1,1,1,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,forward,
